nct_id,arm_label,oligo_name,arm_role,is_comparator,n_at_risk,tierA_affected,tierB_affected,tierA_event,tierB_event,tierA_terms,max_grade,delivery_route,route_is_cns,indication,oligo_class,backbone_chemistry,modification_pattern,has_sequence,trial_status,n_measurement_rows
NCT04307381,Flexible-dose Period: HAE-nC1-INH (Donidalorsen 80 mg Every 4 Weeks),donidalorsen,exposed,0,1,0,0,0,0,none,0,subcutaneous,0,Hereditary Angioedema,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,1
NCT04494256,Part 1: Cohort A: BIIB105 5 mg,BIIB105,exposed,0,6,0,3,0,1,none,1,intrathecal_lumbar,1,Amyotrophic Lateral Sclerosis,ASO_gapmer,NOT_REPORTED,NOT_REPORTED,0,TERMINATED,2
NCT04494256,Part 1: Cohort B: BIIB105 20 mg,BIIB105,exposed,0,6,0,1,0,1,none,1,intrathecal_lumbar,1,Amyotrophic Lateral Sclerosis,ASO_gapmer,NOT_REPORTED,NOT_REPORTED,0,TERMINATED,2
NCT04494256,Part 1: Cohorts C1+C2: BIIB105 60 mg,BIIB105,exposed,0,11,0,6,0,1,none,1,intrathecal_lumbar,1,Amyotrophic Lateral Sclerosis,ASO_gapmer,NOT_REPORTED,NOT_REPORTED,0,TERMINATED,2
NCT04494256,Part 1: Cohorts D1 + D2: BIIB105 120 mg,BIIB105,exposed,0,48,0,15,0,1,none,1,intrathecal_lumbar,1,Amyotrophic Lateral Sclerosis,ASO_gapmer,NOT_REPORTED,NOT_REPORTED,0,TERMINATED,2
NCT04494256,Part 1: Pooled Placebo 1+2,placebo_or_sham_control,comparator,1,28,0,7,0,1,none,1,intrathecal_lumbar,1,Amyotrophic Lateral Sclerosis,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0,TERMINATED,2
NCT04494256,Part 2: BIIB105 120 mg,placebo_or_sham_control,comparator,1,51,0,7,0,1,none,1,intrathecal_lumbar,1,Amyotrophic Lateral Sclerosis,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0,TERMINATED,2
NCT04494256,Part 2: BIIB105 60 mg,placebo_or_sham_control,comparator,1,19,0,7,0,1,none,1,intrathecal_lumbar,1,Amyotrophic Lateral Sclerosis,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0,TERMINATED,2
NCT04530604,Defibrotide,defibrotide,exposed,0,12,0,0,0,0,none,0,intravenous,0,COVID; Sars-CoV2; COVID-19; Acute Respiratory Distress Syndrome,other,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,1
NCT04568434,Olezarsen 50 mg,olezarsen,exposed,0,21,0,0,0,0,none,0,subcutaneous,0,Familial Chylomicronemia Syndrome,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,1
NCT04568434,Olezarsen 80 mg,olezarsen,exposed,0,22,0,0,0,0,none,0,subcutaneous,0,Familial Chylomicronemia Syndrome,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,1
NCT04568434,Placebo,placebo_or_sham_control,comparator,1,23,0,0,0,0,none,0,subcutaneous,0,Familial Chylomicronemia Syndrome,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0,COMPLETED,1
NCT04617847,16 mg WVE-120101,WVE-120101,exposed,0,27,0,0,0,0,none,0,intrathecal_lumbar,1,Huntington Disease,ASO_gapmer,NOT_REPORTED,NOT_REPORTED,0,TERMINATED,1
NCT04617847,32 mg WVE-120101,WVE-120101,exposed,0,5,0,0,0,0,none,0,intrathecal_lumbar,1,Huntington Disease,ASO_gapmer,NOT_REPORTED,NOT_REPORTED,0,TERMINATED,1
NCT04617847,4 mg WVE-120101,WVE-120101,exposed,0,3,0,0,0,0,none,0,intrathecal_lumbar,1,Huntington Disease,ASO_gapmer,NOT_REPORTED,NOT_REPORTED,0,TERMINATED,1
NCT04617860,16 mg WVE-120102,WVE-120102,exposed,0,35,0,2,0,1,none,2,intrathecal_lumbar,1,Huntington Disease,ASO_gapmer,NOT_REPORTED,NOT_REPORTED,0,TERMINATED,3
NCT04617860,32 mg WVE-120102,WVE-120102,exposed,0,17,0,0,0,0,none,0,intrathecal_lumbar,1,Huntington Disease,ASO_gapmer,NOT_REPORTED,NOT_REPORTED,0,TERMINATED,3
NCT04617860,4 mg WVE-120102,WVE-120102,exposed,0,8,0,0,0,0,none,0,intrathecal_lumbar,1,Huntington Disease,ASO_gapmer,NOT_REPORTED,NOT_REPORTED,0,TERMINATED,3
NCT04617860,8 mg WVE-120102,WVE-120102,exposed,0,18,0,1,0,1,none,2,intrathecal_lumbar,1,Huntington Disease,ASO_gapmer,NOT_REPORTED,NOT_REPORTED,0,TERMINATED,3
NCT04652726,Part 1 - Inclisiran,inclisiran,exposed,0,93,0,0,0,0,none,0,subcutaneous,0,Familial Hypercholesterolemia - Heterozygous,siRNA,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,1
NCT04652726,Part 1 - Placebo,placebo_or_sham_control,comparator,1,48,0,0,0,0,none,0,subcutaneous,0,Familial Hypercholesterolemia - Heterozygous,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0,COMPLETED,1
NCT04652726,Part 2 - Inclisiran (Total),placebo_or_sham_control,comparator,1,139,0,0,0,0,none,0,subcutaneous,0,Familial Hypercholesterolemia - Heterozygous,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0,COMPLETED,1
NCT04659863,Part 1 - Inclisiran,inclisiran,exposed,0,9,0,0,0,0,none,0,subcutaneous,0,Familial Hypercholesterolemia - Homozygous,siRNA,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,1
NCT04659863,Part 1 - Placebo,placebo_or_sham_control,comparator,1,4,0,0,0,0,none,0,subcutaneous,0,Familial Hypercholesterolemia - Homozygous,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0,COMPLETED,1
NCT04659863,Part 2 - Inclisiran (Total),placebo_or_sham_control,comparator,1,13,0,0,0,0,none,0,subcutaneous,0,Familial Hypercholesterolemia - Homozygous,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0,COMPLETED,1
NCT04666298,Inclisiran 100 mg,inclisiran,exposed,0,55,0,0,0,0,none,0,subcutaneous,0,Hypercholesterolemia; Heterozygous Familial Hypercholesterolemia,siRNA,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,1
NCT04666298,Inclisiran 200 mg,inclisiran,exposed,0,101,0,0,0,0,none,0,subcutaneous,0,Hypercholesterolemia; Heterozygous Familial Hypercholesterolemia,siRNA,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,1
NCT04666298,Inclisiran 300 mg,inclisiran,exposed,0,99,0,0,0,0,none,0,subcutaneous,0,Hypercholesterolemia; Heterozygous Familial Hypercholesterolemia,siRNA,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,1
NCT04666298,Placebo,placebo_or_sham_control,comparator,1,57,0,0,0,0,none,0,subcutaneous,0,Hypercholesterolemia; Heterozygous Familial Hypercholesterolemia,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0,COMPLETED,1
NCT04807400,Control + BS,inclisiran,exposed,0,290,0,0,0,0,none,0,subcutaneous,0,Atherosclerotic Cardiovascular Disease; Atherosclerotic Cardiovascular Disease R,siRNA,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,1
NCT04807400,Inclisiran,inclisiran,exposed,0,273,0,0,0,0,none,0,subcutaneous,0,Atherosclerotic Cardiovascular Disease; Atherosclerotic Cardiovascular Disease R,siRNA,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,1
NCT04807400,Inclisiran + BS,inclisiran,exposed,0,281,0,0,0,0,none,0,subcutaneous,0,Atherosclerotic Cardiovascular Disease; Atherosclerotic Cardiovascular Disease R,siRNA,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,1
NCT04807400,Total,inclisiran,exposed,0,844,0,0,0,0,none,0,subcutaneous,0,Atherosclerotic Cardiovascular Disease; Atherosclerotic Cardiovascular Disease R,siRNA,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,1
NCT04873934,Inclisiran + Usual Care,inclisiran,exposed,0,203,0,0,0,0,none,0,NOT_REPORTED,0,Acute Coronary Syndrome,siRNA,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,1
NCT04873934,Usual Care,inclisiran,exposed,0,197,0,0,0,0,none,0,NOT_REPORTED,0,Acute Coronary Syndrome,siRNA,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,1
NCT04929249,Inclisiran First,inclisiran,exposed,0,234,0,0,0,0,none,0,NOT_REPORTED,0,Atherosclerotic Cardiovascular Disease,siRNA,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,1
NCT04929249,Usual Care,inclisiran,exposed,0,216,0,0,0,0,none,0,NOT_REPORTED,0,Atherosclerotic Cardiovascular Disease,siRNA,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,1
NCT04956289,Viltolarsen 80mg/kg,viltolarsen,exposed,0,20,0,0,0,0,none,0,intravenous,0,Duchenne Muscular Dystrophy,PMO,PMO_neutral,NOT_REPORTED,0,COMPLETED,1
NCT05001269,Children 0 to <2 Years,nedosiran,exposed,0,5,0,0,0,0,none,0,subcutaneous,0,Primary Hyperoxaluria; Primary Hyperoxaluria Type 1; Primary Hyperoxaluria Type ,siRNA,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,1
NCT05001269,Children 2 to <6 Years,nedosiran,exposed,0,13,0,0,0,0,none,0,subcutaneous,0,Primary Hyperoxaluria; Primary Hyperoxaluria Type 1; Primary Hyperoxaluria Type ,siRNA,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,1
NCT05001269,Children 6 to 11 Years,nedosiran,exposed,0,9,0,0,0,0,none,0,subcutaneous,0,Primary Hyperoxaluria; Primary Hyperoxaluria Type 1; Primary Hyperoxaluria Type ,siRNA,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,1
NCT05001269,Overall,nedosiran,exposed,0,27,0,0,0,0,none,0,subcutaneous,0,Primary Hyperoxaluria; Primary Hyperoxaluria Type 1; Primary Hyperoxaluria Type ,siRNA,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,1
NCT05032196,MD: 30mg WVE-003,WVE-003,exposed,0,16,0,0,0,0,none,0,NOT_REPORTED,0,Huntington Disease,ASO_gapmer,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,3
NCT05032196,MD: Placebo,placebo_or_sham_control,comparator,1,7,0,1,0,1,none,1,NOT_REPORTED,0,Huntington Disease,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0,COMPLETED,3
NCT05032196,SAD: 30mg WVE-003,WVE-003,exposed,0,13,0,1,0,1,none,1,NOT_REPORTED,0,Huntington Disease,ASO_gapmer,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,3
NCT05032196,SAD: 60mg WVE-003,WVE-003,exposed,0,10,0,1,0,1,none,1,NOT_REPORTED,0,Huntington Disease,ASO_gapmer,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,3
NCT05032196,SAD: 90mg WVE-003,WVE-003,exposed,0,8,0,2,0,1,none,1,NOT_REPORTED,0,Huntington Disease,ASO_gapmer,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,3
NCT05032196,SAD: Pooled Placebo,placebo_or_sham_control,comparator,1,16,0,2,0,1,none,1,NOT_REPORTED,0,Huntington Disease,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0,COMPLETED,3
NCT05085964,Ultevursen 180ug/60ug,ultevursen,exposed,0,21,0,0,0,0,none,0,intravitreal,0,Retinitis Pigmentosa; Usher Syndrome Type 2,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,0,TERMINATED,1
NCT05139810,Cohort A: Donidalorsen 80 mg,donidalorsen,exposed,0,45,0,0,0,0,none,0,subcutaneous,0,Hereditary Angioedema,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,1
NCT05139810,Cohort B: Donidalorsen 80 mg,donidalorsen,exposed,0,23,0,0,0,0,none,0,subcutaneous,0,Hereditary Angioedema,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,1
NCT05139810,Pooled Placebo,placebo_or_sham_control,comparator,1,22,0,0,0,0,none,0,subcutaneous,0,Hereditary Angioedema,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0,COMPLETED,1
NCT05158296,Sham-procedure,placebo_or_sham_control,comparator,1,2,0,0,0,0,none,0,intravitreal,0,Retinitis Pigmentosa; Usher Syndrome Type 2; Deaf Blind; Retinal Disease; Eye Di,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0,TERMINATED,1
NCT05158296,Ultevursen 180/60 µg,ultevursen,exposed,0,3,0,0,0,0,none,0,intravitreal,0,Retinitis Pigmentosa; Usher Syndrome Type 2; Deaf Blind; Retinal Disease; Eye Di,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,0,TERMINATED,1
NCT05158296,Ultevursen 60/60 µg,ultevursen,exposed,0,2,0,0,0,0,none,0,intravitreal,0,Retinitis Pigmentosa; Usher Syndrome Type 2; Deaf Blind; Retinal Disease; Eye Di,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,0,TERMINATED,1
NCT05161936,Lumasiran Dose 1,lumasiran,exposed,0,1,0,0,0,0,none,0,subcutaneous,0,Recurrent Calcium Oxalate Kidney Stone Disease; Elevated Urinary Oxalate Levels,siRNA,NOT_REPORTED,NOT_REPORTED,0,TERMINATED,1
NCT05161936,Placebo,placebo_or_sham_control,comparator,1,1,0,0,0,0,none,0,subcutaneous,0,Recurrent Calcium Oxalate Kidney Stone Disease; Elevated Urinary Oxalate Levels,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0,TERMINATED,1
NCT05176717,QR-421a 180/60 µg,ultevursen,exposed,0,1,0,0,0,0,none,0,intravitreal,0,Retinitis Pigmentosa; Usher Syndrome Type 2; Deaf Blind; Retinal Disease; Eye Di,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,0,TERMINATED,1
NCT05176717,QR-421a 60/60 µg,ultevursen,exposed,0,2,0,0,0,0,none,0,intravitreal,0,Retinitis Pigmentosa; Usher Syndrome Type 2; Deaf Blind; Retinal Disease; Eye Di,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,0,TERMINATED,1
NCT05176717,Sham-procedure,placebo_or_sham_control,comparator,1,2,0,0,0,0,none,0,intravitreal,0,Retinitis Pigmentosa; Usher Syndrome Type 2; Deaf Blind; Retinal Disease; Eye Di,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0,TERMINATED,1
NCT05192941,Inclisiran,inclisiran,exposed,0,900,0,0,0,0,none,0,subcutaneous,0,Hypercholesterolemia,siRNA,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,1
NCT05192941,Placebo,placebo_or_sham_control,comparator,1,870,0,0,0,0,none,0,subcutaneous,0,Hypercholesterolemia,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0,COMPLETED,1
NCT05192941,Total,inclisiran,exposed,0,1770,0,0,0,0,none,0,subcutaneous,0,Hypercholesterolemia,siRNA,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,1
NCT05330455,Part 1: Cohort 1 - GSK3965193 Dose 1,bepirovirsen,exposed,0,6,0,0,0,0,none,0,subcutaneous,0,Hepatitis B,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,0,TERMINATED,1
NCT05330455,Part 1: Cohort 1 - GSK3965193 Dose 2,bepirovirsen,exposed,0,6,0,0,0,0,none,0,subcutaneous,0,Hepatitis B,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,0,TERMINATED,1
NCT05330455,Part 1: Cohort 1 - GSK3965193 Dose 3,bepirovirsen,exposed,0,6,0,0,0,0,none,0,subcutaneous,0,Hepatitis B,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,0,TERMINATED,1
NCT05330455,Part 1: Cohort 1 - GSK3965193 Dose 4,bepirovirsen,exposed,0,6,0,0,0,0,none,0,subcutaneous,0,Hepatitis B,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,0,TERMINATED,1
NCT05330455,Part 1: Cohort 2 - GSK3965193 Dose 5,bepirovirsen,exposed,0,6,0,0,0,0,none,0,subcutaneous,0,Hepatitis B,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,0,TERMINATED,1
NCT05330455,Part 1: Cohort 2 - GSK3965193 Dose 6,bepirovirsen,exposed,0,6,0,0,0,0,none,0,subcutaneous,0,Hepatitis B,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,0,TERMINATED,1
NCT05330455,Part 1: Cohort 2 - GSK3965193 Dose 7,bepirovirsen,exposed,0,6,0,0,0,0,none,0,subcutaneous,0,Hepatitis B,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,0,TERMINATED,1
NCT05330455,Part 1: Cohort 2 - GSK3965193 Dose 8,bepirovirsen,exposed,0,6,0,0,0,0,none,0,subcutaneous,0,Hepatitis B,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,0,TERMINATED,1
NCT05330455,Part 1: Cohorts 1 and 2 - Placebo,placebo_or_sham_control,comparator,1,16,0,0,0,0,none,0,subcutaneous,0,Hepatitis B,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0,TERMINATED,1
NCT05330455,Part 2A: Cohort 3 - GSK3965193 Dose 5 BID,bepirovirsen,exposed,0,7,0,0,0,0,none,0,subcutaneous,0,Hepatitis B,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,0,TERMINATED,1
NCT05330455,Part 2A: Cohort 4 - GSK3965193 Dose 6 BID,bepirovirsen,exposed,0,4,0,0,0,0,none,0,subcutaneous,0,Hepatitis B,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,0,TERMINATED,1
NCT05330455,Part 2A: Cohort 5 - GSK3965193 Dose 9 BID,bepirovirsen,exposed,0,6,0,0,0,0,none,0,subcutaneous,0,Hepatitis B,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,0,TERMINATED,1
NCT05330455,Part 2A: Placebo,placebo_or_sham_control,comparator,1,6,0,0,0,0,none,0,subcutaneous,0,Hepatitis B,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0,TERMINATED,1
NCT05330455,Part 2B: Cohort 6 - GSK3965193 Dose 10 Fasted,bepirovirsen,exposed,0,11,0,0,0,0,none,0,subcutaneous,0,Hepatitis B,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,0,TERMINATED,1
NCT05330455,Part 2B: Cohort 6 - GSK3965193 Dose 10 Fed,bepirovirsen,exposed,0,13,0,0,0,0,none,0,subcutaneous,0,Hepatitis B,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,0,TERMINATED,1
NCT05330455,Part 3: Cohort 7 - GSK3965193 Dose 9,bepirovirsen,exposed,0,14,0,0,0,0,none,0,subcutaneous,0,Hepatitis B,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,0,TERMINATED,1
NCT05330455,Part 3: Cohort 7 - Placebo,placebo_or_sham_control,comparator,1,4,0,0,0,0,none,0,subcutaneous,0,Hepatitis B,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0,TERMINATED,1
NCT05355402,Olezarsen 50 mg,olezarsen,exposed,0,58,0,0,0,0,none,0,subcutaneous,0,Hypertriglyceridemia; Atherosclerotic Cardiovascular Disease; Severe Hypertrigly,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,1
NCT05355402,Olezarsen 80 mg,olezarsen,exposed,0,57,0,0,0,0,none,0,subcutaneous,0,Hypertriglyceridemia; Atherosclerotic Cardiovascular Disease; Severe Hypertrigly,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,1
NCT05355402,Placebo,placebo_or_sham_control,comparator,1,39,0,0,0,0,none,0,subcutaneous,0,Hypertriglyceridemia; Atherosclerotic Cardiovascular Disease; Severe Hypertrigly,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0,COMPLETED,1
NCT05583552,Imetelstat Sodium (1 Treatment / Cycle),imetelstat,exposed,0,23,0,0,0,0,none,0,intravenous,0,Myelodysplastic Syndromes; Acute Myeloid Leukemia,other,NOT_REPORTED,NOT_REPORTED,0,ACTIVE_NOT_RECRUITING,1
NCT05583552,Imetelstat Sodium (2 Treatments / Cycle),imetelstat,exposed,0,23,0,0,0,0,none,0,intravenous,0,Myelodysplastic Syndromes; Acute Myeloid Leukemia,other,NOT_REPORTED,NOT_REPORTED,0,ACTIVE_NOT_RECRUITING,1
NCT05635045,Silencer Only,patisiran; vutrisiran,exposed,0,1,0,0,0,0,none,0,NOT_REPORTED,0,Transthyretin Amyloidosis,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,1
NCT05635045,Stabilizer Only,patisiran; vutrisiran,exposed,0,4,0,0,0,0,none,0,NOT_REPORTED,0,Transthyretin Amyloidosis,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,1
NCT05635045,Stabilizer and Silencer (Tafamidis + Patisiran),patisiran; vutrisiran,exposed,0,3,0,0,0,0,none,0,NOT_REPORTED,0,Transthyretin Amyloidosis,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,1
NCT05635045,Stabilizer and Silencer (Vutrisiran + Diflunisal),patisiran; vutrisiran,exposed,0,2,0,0,0,0,none,0,NOT_REPORTED,0,Transthyretin Amyloidosis,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,1
NCT05763875,Ezetimibe,placebo_or_sham_control,comparator,1,89,0,0,0,0,none,0,subcutaneous,0,Hypercholesterolemia,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0,COMPLETED,1
NCT05763875,Inclisiran,placebo_or_sham_control,comparator,1,174,0,0,0,0,none,0,subcutaneous,0,Hypercholesterolemia,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0,COMPLETED,1
NCT05763875,Placebo,placebo_or_sham_control,comparator,1,87,0,0,0,0,none,0,subcutaneous,0,Hypercholesterolemia,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0,COMPLETED,1
NCT05763875,Total,inclisiran,exposed,0,350,0,0,0,0,none,0,subcutaneous,0,Hypercholesterolemia,siRNA,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,1
NCT05814666,Danvatirsen Plus Pembrolizumab,danvatirsen,exposed,0,45,0,0,0,0,none,0,intravenous,0,HNSCC,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,0,TERMINATED,1
NCT05814666,Pembrolizumab,danvatirsen,exposed,0,21,0,0,0,0,none,0,intravenous,0,HNSCC,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,0,TERMINATED,1
NCT05888103,Inclisiran - Inclisiran: Core Part,inclisiran,exposed,0,103,0,0,0,0,none,0,NOT_REPORTED,0,Primary Hypercholesterolemia or Mixed Dyslipidemia,siRNA,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,1
NCT05888103,Inclisiran - Inclisiran: Extension Part,inclisiran,exposed,0,100,0,0,0,0,none,0,NOT_REPORTED,0,Primary Hypercholesterolemia or Mixed Dyslipidemia,siRNA,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,1
NCT05888103,Placebo - Inclisiran: Core Part,placebo_or_sham_control,comparator,1,104,0,0,0,0,none,0,NOT_REPORTED,0,Primary Hypercholesterolemia or Mixed Dyslipidemia,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0,COMPLETED,1
NCT05888103,Placebo - Inclisiran: Extension Part,placebo_or_sham_control,comparator,1,101,0,0,0,0,none,0,NOT_REPORTED,0,Primary Hypercholesterolemia or Mixed Dyslipidemia,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0,COMPLETED,1
NCT06058390,Bepirovirsen 300 mg PFS SSD Self-administered Post-training,bepirovirsen,exposed,0,32,0,0,0,0,none,0,NOT_REPORTED,0,Hepatitis B,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,1
NCT06058390,Bepirovirsen 300 mg PFS SSD Self-administered Without Training,bepirovirsen,exposed,0,32,0,0,0,0,none,0,NOT_REPORTED,0,Hepatitis B,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,1
NCT06058390,Bepirovirsen 300 mg PFS SSD by HCP,bepirovirsen,exposed,0,49,0,0,0,0,none,0,NOT_REPORTED,0,Hepatitis B,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,1
NCT06058390,Bepirovirsen 300 mg Vial by HCP,bepirovirsen,exposed,0,46,0,0,0,0,none,0,NOT_REPORTED,0,Hepatitis B,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,1
NCT06422767,Bepirovirsen: Four-Dose SC Injection,bepirovirsen,exposed,0,5,0,0,0,0,none,0,subcutaneous,0,Hepatitis B,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,1
NCT06422767,Bepirovirsen: Three-Dose SC Injection,bepirovirsen,exposed,0,18,0,0,0,0,none,0,subcutaneous,0,Hepatitis B,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,1
NCT06422767,Placebo: Four SC Injections,placebo_or_sham_control,comparator,1,5,0,0,0,0,none,0,subcutaneous,0,Hepatitis B,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0,COMPLETED,1
NCT06422767,Placebo: Three SC Injections,placebo_or_sham_control,comparator,1,18,0,0,0,0,none,0,subcutaneous,0,Hepatitis B,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0,COMPLETED,1
